year,country_id,country,performer,song,place_contest,sf_num,running_final,running_sf,place_final,points_final,place_sf,points_sf,points_tele_final,points_jury_final,points_tele_sf,points_jury_sf,composers,lyricists,lyrics,youtube_url,youtube_url_studio,start
2015,az,Azerbaijan,Elnur Hüseynov,Hour Of The Wolf,12,2.0,24.0,11.0,12.0,49.0,10.0,53.0,,,,,Lina Hansson;Nicklas Lif;Nicolas Rebscher,Lina Hansson;Nicklas Lif;Nicolas Rebscher;Sandra Bjurman,"I hold my breath, I´m on the edge\nStorming hills, I´ve been lost and found\nI hope they're coming, I can hear them running\n\nI once met peace, he said that he\nSoon would have the answers to this hurt\nAnd my mind was made up, I would never give up\n\nNo I won't sleep tonight \nIf tomorrow comes I'll loose my mind\nI won't give up my right, I know every heart deserves a fight \n\nI will beat on the drum, rise above with me\nI will go till I'm numb, rise above with me\nNo I won't sleep tonight\n\nThey whine and roar, hungry for more\nYellow glowing eyes, I’m hypnotized\nI feel brave yet scared, but I'll stay prepared\n\nOh have my soul, it’s destined\nIt’s written in the sky \nLet me not be blinded by this hurt\nSet him loose I’m ready\nFor the stars to guide me\n\nNo I won't sleep tonight \nIf tomorrow comes I'll loose my mind\n\nNo I won't sleep tonight \nIf tomorrow comes I'll loose my mind\nI won't give up my right, I know every heart deserves a fight \n\nI will beat on the drum, rise above with me\nI will go till I'm numb, rise above with me\nNo I won't sleep tonight \n\nNo I won't sleep tonight \nIf tomorrow comes I'll loose my mind\nI won't give up my right, I know every heart deserves a fight",https://youtube.com/watch?v=L_y-yMIzTNc,https://www.youtube.com/watch?v=kYsj1fFE1Xw,00:00:50
2015,me,Montenegro,Knez,Adio,13,2.0,16.0,4.0,13.0,44.0,9.0,57.0,,,,,Željko Joksimović,Dejan Ivanović;Marina Tucaković,"Nebo mi te donijelo\nNebo mi te uzelo\nJoš me boli što je boljelo\nDani su mi zidovi\nNoći su mi okovi\nJoš ti služim moja ljubavi\nJoš te ne dam maglama sa planina\nJoš te ne dam vodama iz dubina\nA ti kažeš pusti me, živ mi bio\nZaboravu predaj me, sad adio\n\nProcvjetao ruzmarin, savio se bijeli krin\nmeni sve na tugu miriše\nProbam da zaboravim, da na tebe ne mislim\nAl’ za tobom srce uzdiše\n\nJoš te ne dam maglama sa planina\nJoš te ne dam vodama iz dubina\nA ti kažeš pusti me, živ mi bio\nZaboravu predaj me, sad adio\n\nNa, na, naj, na na…\n\nJoš te ne dam maglama sa planina\nJoš te ne dam vodama iz dubina\nA ti kažeš pusti me, živ mi bio\nZaboravu predaj me, sad adio",https://youtube.com/watch?v=vrYmyTJ87vI,https://www.youtube.com/watch?v=4giAO-2aICo,00:00:57
2015,si,Slovenia,Maraaya,Here for You,14,2.0,1.0,16.0,14.0,39.0,5.0,92.0,,,,,Charlie Mason;Marjetka Vovk;Raay,Raay,"When you’re down, down low\nAnd there’s no place you can go\nWhen you’re down, down, love\nYou know that I am here for you\n\nYou came into my life when I was broken\nYou heated up my heart when it was frozen\nAnd we got the flow, now it’s up we go\n\nAnd now that it’s your turn you wanna hide it\nA million times already you’ve denied it\nYou don’t have to fear, you don’t have to fight\n\nWhen you’re down, down low\nSinking in the undertow\nWhen you’re down, down low\nYou know that I am here for you\n\n‘Cause I know, know baby\nAll the hurt you never show\nWhen you’re down, down low\nYou gotta let me heal your aching soul\n\nYou came into my life when I was broken\nYou heated up my heart when it was frozen\nAnd we got the flow, now it’s up we go\n\n‘Cause you released my pain, now let me take it\nJust leave it at the door and we can make it\nYou don’t have to hide, I am by your side\n\nEverybody else sees in black and white\nYou look at wrong and make it right\nCan’t I open your eyes?\n\nWhen you’re down, down low\nSinking in the undertow\nWhen you’re down, down low\nYou know that I am here for you\n\n‘Cause I know, know baby\nAll the hurt you never show\nWhen you’re down, down low\nYou gotta let me heal your aching soul\n\n‘Cause I know, know baby\nAll the hurt you never show\nWhen you’re down, down low\nYou gotta let me heal your aching soul\n\nWhen you’re down, down low\nSinking in the undertow\nWhen you’re down, down low\nYou know that I am here for you",https://youtube.com/watch?v=lTuHbVKYgY0,https://www.youtube.com/watch?v=-oOQKYopwJ4,00:00:44
2015,ro,Romania,Voltaj,De La Capăt (All Over Again),15,1.0,20.0,15.0,15.0,35.0,5.0,89.0,,,,,"Adrian M. Cristescu;Călin Gavril Goia;Gabi ""Porcus"" Constantin;Silviu-Marian Păduraru;Victor-Răzvan Alstani","Adrian M. Cristescu;Andrei-Madalin Leonte;Călin Gavril Goia;Gabi ""Porcus"" Constantin;Monica-Ana Stevens;Silviu-Marian Păduraru;Victor-Răzvan Alstani","Cântec de-ar fi viaţa mea\nVesel, trist, tot l-aş cânta\nNu aş rata nicio notă\n\nRâu de-ar fi l-aş înota\nPân’ la mare l-aş urma\nNu m-aş opri niciodată\nŞtii că\n\nViaţa n-are buton de rewind să\nPoţi să întorci ce-ai pierdut\nNu poţi nici să o pui pe pauză\nCând nu ştii ce-i de făcut\n\nDacă mâine noaptea n-ar mai avea vreo stea\nDacă întruna vântul spre mine ar sufla\nTu ai fi motivul, tu ai fi motivul să pot\nSă pot s-o iau de la capăt\n\nDacă mâine cerul ar fi prea plin de nori\nDacă nicio rază nu m-ar atinge-n zori\nTu ai fi motivul, tu ai fi motivul să pot\nSă pot s-o iau de la capăt\n\nAş zbura chiar şi-o noapte-ntreagă\nSpre zorii-n care ai fi tu\nPloile n-ar putea să-nţeleagă\nDe ce nu cad când sunt tot ud\n\nIf the stars tomorrow, no longer shine on us,\nIf a strong wind takes me, and I will turn to dust,\nYou will be the reason, you will be the reason to start,\nTo start all over again.\n\nIf the sky clouds over, with darkness never gone,\nIf the sun stays hidden, not waking in the dawn,\nYou will be the reason, you will be the reason to start,\nTo start all over again\n\nTo start all over again\nTo start all over again\nTo start all over again\nTo start all over again",https://youtube.com/watch?v=o7iOFkEymXA,https://www.youtube.com/watch?v=WA3wOKHpzEU,00:00:54
2015,am,Armenia,Genealogy,Face The Shadow,16,1.0,6.0,2.0,16.0,34.0,7.0,77.0,,,,,Armen Martirosyan,Inna Mkrtchyan,"We find so many ways of fooling our heart\nPlaying too many games, trying to hide\nWhen you follow your dream, surrender the sorrow inside\nFace every shadow you deny\n\nFeels like so many times life was unfair\nWill you run and forget all the despair?\nIf it’s breaking you down, remember the power inside\nFace every shadow you deny\n\nTime is ticking and you keep thinking\nThat you are tricking your heart\n\nSo don’t deny\nEver, don’t deny\nBaby, don’t deny\nYou and I\n\nAcross the ocean of blues happy you’ll be\nOnce you’ve risen you are meant to be free\nWhen you’re feeling afraid remember there’s hope inside\nFace every shadow purified\n\nTime is ticking and you keep thinking\n(Time is ticking, thinking)\nThat you are tricking your heart\n\nSo don’t deny\nEver, don’t deny\nListen, don’t deny (I don’t want you to deny)\nYou and I\n\nDon’t deny\nEver, don’t deny\nListen, don’t deny (Listen)\nDon’t deny you and I",https://youtube.com/watch?v=BYXr2FccjKE,https://www.youtube.com/watch?v=VVVvgD0-Mu0,00:01:03
2015,al,Albania,Elhaida Dani,I'm Alive,17,1.0,26.0,14.0,17.0,34.0,10.0,62.0,,,,,Chris;Zzap,Sokol Marsi,"I was too afraid right from the start\nTo even let you welcome in my heart\nYou cut it deep and left it bleeding\nHow will I ever heal these painful scars?\n\nI just can't help it\nI'm out of breath, I'm trying to find the words to say\nTime passed by\nNow it's brought the light\n\nI knew you will come, but let's speed up the light\nYou're my everything, all that I need\nYou shut down my dreams, but I'm not gonna cry\nYou live within me, 'cause I am alive\n\nI am alive, 'cause you are my light\nYou are my sun\nI am alive, 'cause you are my light\n\nYou name is printed crystal clear on the lights\nFrom all the sighs coming on my breath\nI'm blinded by this love, can't stop screaming out your name so loud\nWhere are you? Where? Baby, won't you come back?\n\n(Baby, please come back)\n(Baby, please come back)\n(Baby, please come back)\n\nI knew you will come, let's speed up the light\nYou're my everything, all that I need\nYou shut down my dreams, but I'm not gonna cry\nYou live within me, that's why I'm alive\n\nI am alive, 'cause you are my light\nYou are my sun\nI am alive, 'cause you are my light\nYeah…\n\n(I know you will come, but let's speed up the light)\nYou're my everything, you're all that I need\nYou shut down my dreams, but I'm not gonna cry\nYou live within me, that's why I'm alive\n\nI am alive, 'cause you are my light\nYou are my sun\nI am alive, 'cause you are my light",https://youtube.com/watch?v=GtpMLqiplfY,https://www.youtube.com/watch?v=lZJdWUmxxZw,00:00:50
2015,lt,Lithuania,Monika & Vaidas,This Time,18,2.0,7.0,1.0,18.0,30.0,7.0,67.0,,,,,Vytautas Bikus,Monika Liubinaitė,"This time I think I’m falling in love\nThis time you’re sent from heaven above\nWhoo oo\n\nMy God, stop for a minute and think\nHow about we just go out for a drink\nWhoo oo\n\n‘Cause every time I close my eyes I feel you\nI’m feeling love\nLove, love\nRound and round and round and round we go\nI’m feeling love\nLove, love\nRound and round and round and right in my heart\n\nThis time I hope you don’t lie\nI help you put your troubles beyond\nWhoo oo\n\nI know there’s a reason for this\nOne kiss …\nAnd you will see what you miss\nWhoo oo\n\nI’m feeling love\nLove, love\nRound and round and round and round we go\nI’m feeling love\nLove, love\nRound and round and round and right in my heart\n\nIt’s this how we froze\nOut of love\nWhoo oo\n\nI’m feeling love\nI’m feeling love\nI’m feeling love\nWhoo oo\nLove\nRound and round and round and right in my heart",https://youtube.com/watch?v=r13a2VUTajU,https://www.youtube.com/watch?v=oD0XTvKcUk4,00:01:06
2015,gr,Greece,Maria Elena Kyriakou,One Last Breath,19,1.0,15.0,6.0,19.0,23.0,6.0,81.0,,,,,Efthivoulos Theocharous;Maria Elena Kyriakou,Evelina Tziora;Vaggelis Konstantinidis,"My soul, I guess I’m just no one\nYou killed me and I’m done, without a gun\nMy love will fade, I feel betrayed\nJust can’t be brave without faith\nHow could you, love?\n\nI’m begging you, take me wherever you have gone\nCome back and save me, don’t want to be alone\nNothing left, I just have one last breath\n\nI’m begging you, take me out of this fiery hell\nCome back and save me, what happened wasn’t fair\nNothing left, all that I have is one last breath\nOnly one last breath\n\nJust pain, fake love, a drunken lie\nI struggle to survive, I’m still alive\nI’m fighting tears and fears apart\nBut still it’s stuck inside my heart…\n\nI’m begging you, take me out of this fiery hell\nCome back and save me, what happened wasn’t fair\nNothing left, all that I have is one last breath\nOnly one last breath\n\nI’m begging you, take me wherever you have gone\nI’m begging you, take me, don’t wanna be alone\nAll that I have is one last breath\nOne last breath",https://youtube.com/watch?v=qD6epZ-YWSc,https://www.youtube.com/watch?v=v7xKMnNcVdM,00:00:42
2015,hu,Hungary,Boggie,Wars For Nothing,20,1.0,22.0,10.0,20.0,19.0,8.0,67.0,,,,,Áron Sebestyén;Boggie,Sára Hélène Bori,"Do you know our Earth is a mess?\nAll the wars for nothing, it never ends\nEverybody deserves a chance\nAll the souls, all the souls\nCan you hear them cry?\n\nThat you live in peace does not mean\nIt's okay to ignore all the pain\nI see children joining the stars\nSoldiers walk towards the dark\nLet me ask\n\nCan you justify all the eyes\nThat will never see daylight?\nGive me one good reason to hurt\nA helpless soul, break a heart\nKill a mind\n\nDo you know how many innocents\nAre hiding from punishment\nFor crimes they'd never commit?\nAll alone, all alone\nDo they deserve\n\nTo die for believing something else?\nFor having a face someone can't stand\nDo you know our Earth is a mess?\nAll the wars for nothing\nIt never ends\n\nAll the souls, all alone\nHold them tight\nAll the souls deserve a chance\nAt life",https://youtube.com/watch?v=gzHNFFSFTIs,https://www.youtube.com/watch?v=TBnfr_qqDhg,00:00:32
2015,es,Spain,Edurne,Amanecer,21,,21.0,,21.0,15.0,,,,,,,Peter Boström;Thomas G:son;Tony Sánchez-Ohlsson,,"Se fue sin saber\nQue yo sí lo amé\nSe fue sin creer en mí\n\nPerdí la razón\nSangré tanto amor\nQue aún, hoy siento el vacío\nMe lleva contigo\n\nI-ehh i-ehh ohh\nI-ehh i-ehh ohh\nMi corazón\nMe susurró\nA mí no vuelvas sin su amor\n\nCamino al ayer\nAllá donde estés\nHoy reto al olvido\n\nSe fue sin saber\nQue yo no me rindo\n\nI-ehh i-ehh ohh\nI-ehh i-ehh ohh\nMi corazón\nMe susurró\nA mí no vuelvas sin su amor\n\nI-ehh i-ehh ohh\nI-ehh i-ehh ohh\nDevuélveme\nEl alma en pie\nDevuélveme el amanecer\n\nHoy vuelves conmigo\n\nI-ehh i-ehh ohh\nI-ehh i-ehh ohh\nMi corazón\nMe susurró\nA mí no vuelvas sin su amor\n\nI-ehh i-ehh ohh\nI-ehh i-ehh ohh\nDevuélveme\nEl alma en pie\nDevuélveme el amanecer\n\nI-ehh i-ehh ohh",https://youtube.com/watch?v=NsMiJJlElAY,https://www.youtube.com/watch?v=l9KWjZ4rLmE,00:00:52
2015,cy,Cyprus,John Karayiannis,One Thing I Should Have Done,22,2.0,11.0,15.0,22.0,11.0,6.0,87.0,,,,,Mike Connaris,,"Tonight the rain is falling\nI'm feeling cold\nAnd I'm mad, off my mind without you\n\nMy head is spinning like a top\nBack to the time we had a lot\nGoing on\n\nNow my world lies shattered\nHow quickly life can change\n\nI always did everything for you\nI gave you my heart\nYou gave me yours, too\nYou make me feel I was really someone\nBut there's one thing I should have done\n\nOne day you think you'll have it all\nNext you're staring at the wall\nIn a dream\n\nThe road that once was paved\nWith gold's turned a rusty shade\nOf all the saddest colours in the world\n\nNow, my life's in tatters\nHow quickly it all can change\n\nI always did everything for you\nI gave you my heart\nYou gave me yours, too\nYou've made me feel I was really someone\nBut there's one thing I should have done\n\nI should have been there for you\nI should have been there for you\nI should have been there for you\nI should have been there\nI didn't do everything for you\nBut I tried so hard and that's the truth\n\nI'd make you feel you were really someone\nBut there's one thing I should have done\nI merely did everything for you\nI broke your heart, now mine's broken, too\nIn your hour of need I didn't come\nThat's the one thing I should have done",https://youtube.com/watch?v=r7qMNtK9uM8,https://www.youtube.com/watch?v=tXU2Hehc4wY,00:00:35
2015,pl,Poland,Monika Kuszyńska,In The Name Of Love,23,2.0,18.0,17.0,23.0,10.0,8.0,57.0,,,,,Kuba Raczyński,Monika Kuszyńska,"Every time you’re broken hearted, sinking in the sorrow\nFeel the emptiness and have no faith, no strength to breathe\nI wanna tell you it’s gonna be better\nYou’ve got a greatness within you\n\nBeyond the field, let’s build the bridge\nFrom heart to heart, in the name of love\n\nEvery time you struggle with a fear about tomorrow\nCall the angels for the guidance, find another way\nI wanna tell you it’s gonna be better\nYou’ve got a greatness within you\n\nBeyond the field, let’s build the bridge\nFrom heart to heart, in the name of love\nBeyond the field, let’s build the bridge\nFrom heart to heart, in the name of love\n\nIn the name of love\nIn the name of love\n\nBeyond the field, let’s build the bridge\nFrom heart to heart, in the name of love\nBeyond the field, let’s build the bridge\nFrom heart to heart, in the name of love",https://youtube.com/watch?v=VBI8TQXi--M,https://www.youtube.com/watch?v=4fjWLzeQ9K8,00:00:35
